campaign_name,budget,roi,type,target_audience,channel,conversion_rate,revenue,duracion_dias,theme,roi_categoria,conversion_categoria,revenue_categoria,budget_categoria,roi_recalculated,start_month,temporada_inicio,net_profit,conversions,costo_por_conversion,costo_clicks,ingresos_por_click,revenue_per_dollar,efficiency_index
Synergistic actuating benchmark,13024.35,0.2,email,B2C,organic,0.99,882368.6,1,Procesos/Metodología,Bajo,Alta,Mucha,Alto,66.74761120516571,12,Invierno,869344.25,873544.914,0.01490976570438827,13087.2835480949,67.42182950016738,67.74761120516571,0.198
Optional client-driven approach,9180.95,0.39,webinar,B2C,organic,0.97,93102.44,1,Usuario/Cliente,Bajo,Alta,Poca,Medio,9.140828563492885,12,Invierno,83921.49,90309.3668,0.10166110477036365,9879.77907830831,9.423534601539057,10.140828563492883,0.3783
Cloned exuding matrices,46215.77,0.65,email,B2C,paid,0.63,326486.31,1,Procesos/Metodología,Medio,Media,Poca,Alto,6.064391873163641,6,Verano,280270.54,205686.3753,0.22469047807660011,33917.065321951006,9.626018846291492,7.0643918731636415,0.40950000000000003
Expanded zero tolerance adapter,80474.62,0.86,email,B2C,organic,0.7,394021.52,1,Procesos/Metodología,Medio,Media,Media,Muy Alto,3.89622094518744,9,Otoño,313546.9,275815.064,0.291770213101921,70790.40636560488,5.566029921696343,4.89622094518744,0.602
Persistent incremental installation,12789.78,0.73,email,B2C,paid,0.4,516246.2,1,Productos/Servicios,Medio,Baja,Media,Alto,39.36396247628966,12,Invierno,503456.42,206498.48,0.0619364365297023,5245.876355165757,98.40990619072414,40.363962476289664,0.292
Integrated full-range encoding,42818.39,0.12,email,B2B,promotion,0.14,778282.87,1,Red/Conectividad,Bajo,Baja,Mucha,Alto,17.176369312344534,6,Verano,735464.48,108959.6018,0.3929749126524432,6343.575863945329,122.68835223103237,18.176369312344534,0.016800000000000002
Total system-worthy framework,77090.58,0.67,email,B2C,organic,0.1,818026.22,1,Arquitectura/Infraestructura,Medio,Baja,Mucha,Muy Alto,9.611234472486782,1,Invierno,740935.64,81802.622,0.9423974209530839,8511.146225198128,96.11234472486782,10.61123447248678,0.067
Persistent disintermediate artificial intelligence,10659.15,0.7,email,B2B,promotion,0.84,506589.58,1,Datos/Análisis,Medio,Alta,Media,Alto,46.52626428936642,1,Invierno,495930.43,425535.2472,0.02504880634480142,9146.129690392016,55.38840986829336,47.52626428936642,0.588
Self-enabling explicit interface,71211.28,0.85,email,B2B,referral,0.94,628222.4,1,Red/Conectividad,Medio,Alta,Media,Muy Alto,7.821950679723774,1,Invierno,557011.12,590529.056,0.12058895201932282,75496.39216350237,8.321224127365717,8.821950679723775,0.7989999999999999
User-centric responsive software,55105.95,0.39,email,B2B,paid,0.65,980593.34,1,Usuario/Cliente,Bajo,Media,Mucha,Muy Alto,16.79469077295646,9,Otoño,925487.39,637385.671,0.0864562109053123,37951.616949467505,25.837985804548403,17.79469077295646,0.2535
Enterprise-wide bottom-line forecast,22701.3,0.21,email,B2C,promotion,0.86,89740.19,1,Arquitectura/Infraestructura,Bajo,Alta,Poca,Alto,2.953085946619797,1,Invierno,67038.89,77176.5634,0.294147588333792,26134.208348503682,3.433820868162555,3.9530859466197974,0.18059999999999998
Upgradable transitional productivity,28460.11,0.0,social media,B2B,paid,0.37,593949.35,1,Productos/Servicios,Pérdida,Baja,Media,Alto,19.86953810087171,12,Invierno,565489.24,219761.2595,0.12950467277422936,11060.209773590996,53.701454326680306,20.86953810087171,0.0
Assimilated asynchronous project,81474.69,0.34,email,B2B,paid,0.98,116549.43,1,Gestión/Management,Bajo,Alta,Poca,Muy Alto,0.4304986002401481,3,Primavera,35074.73999999999,114218.4414,0.7133234265968543,265316.63828008896,0.43928428595933483,1.430498600240148,0.3332
Reverse-engineered 4thgeneration alliance,99406.41,0.77,webinar,B2B,promotion,0.3,485297.93,1,Procesos/Metodología,Medio,Baja,Media,Muy Alto,3.8819581151758724,10,Otoño,385891.52,145589.379,0.6827861392279173,37504.108668983936,12.939860383919576,4.881958115175872,0.23099999999999998
Networked bi-directional help-desk,89764.52,0.5,podcast,B2C,organic,0.8,346320.53,1,Red/Conectividad,Bajo,Alta,Poca,Muy Alto,2.8581003942314847,3,Primavera,256556.01,277056.42400000006,0.3239936425368718,96937.26104204882,3.572625492789355,3.858100394231485,0.4
Diverse exuding superstructure,11769.71,0.63,webinar,B2B,paid,0.24,155142.36,1,Procesos/Metodología,Medio,Baja,Poca,Alto,12.181493851590227,9,Otoño,143372.65,37234.166399999995,0.31609973145524756,3056.6174275201297,50.75622438162595,13.181493851590226,0.1512
Organized directional service-desk,44085.8,0.97,webinar,B2B,referral,0.71,88806.24,1,Productos/Servicios,Medio,Alta,Poca,Alto,1.0143955650118632,10,Otoño,44720.44,63052.4304,0.6991927150202287,62157.63610841754,1.4287261479040327,2.014395565011863,0.6887
Balanced 24hour intranet,31712.22,0.5,email,B2C,paid,0.12,523802.73,1,Red/Conectividad,Bajo,Baja,Media,Alto,15.51737815895576,9,Otoño,492090.51,62856.3276,0.5045191345222657,4050.70540629461,129.31148465796466,16.517378158955758,0.06
Reactive well-modulated portal,34455.95,0.4,social media,B2B,organic,0.6,601996.12,1,Red/Conectividad,Bajo,Media,Media,Alto,16.471470674876183,2,Invierno,567540.17,361197.67199999996,0.09539361039957091,21928.68379087316,27.45245112479364,17.471470674876183,0.24
Realigned intangible application,31468.43,0.47,email,B2B,promotion,0.48,147390.21,1,Tecnología/IT,Bajo,Media,Poca,Alto,3.6837484424866447,7,Verano,115921.78,70747.3008,0.44480043258413615,19205.247563604906,7.6744759218471765,4.683748442486644,0.22559999999999997
Front-line web-enabled orchestration,89740.86,0.37,social media,B2C,paid,0.21,477285.33,1,Red/Conectividad,Bajo,Baja,Media,Muy Alto,4.3184840216597,1,Invierno,387544.47000000003,100229.9193,0.8953500175071977,23209.51491247597,20.56420962695095,5.318484021659699,0.07769999999999999
Polarized upward-trending frame,6806.2,0.55,webinar,B2B,paid,0.78,519790.34,1,Datos/Análisis,Medio,Alta,Media,Medio,75.37012429843378,3,Primavera,512984.14,405436.46520000004,0.01678734051867419,5379.272874682325,96.62836448517152,76.3701242984338,0.42900000000000005
Persevering content-based archive,21795.27,0.55,social media,B2B,promotion,0.89,397630.37,1,Arquitectura/Infraestructura,Medio,Alta,Media,Alto,17.243883649984607,12,Invierno,375835.1,353891.0293,0.06158751761272746,20522.69874253738,19.37515016852203,18.243883649984607,0.48950000000000005
De-engineered content-based budgetary management,29328.34,0.4,social media,B2B,promotion,0.47,92788.7,1,Gestión/Management,Bajo,Media,Poca,Alto,2.1637896996556916,9,Otoño,63460.36,43610.689,0.6725034773011727,20154.772437885003,4.603807871607854,3.163789699655691,0.188
Inverse well-modulated forecast,7632.49,0.12,webinar,B2B,organic,0.62,782850.48,1,Datos/Análisis,Bajo,Media,Mucha,Medio,101.56816320755088,7,Verano,775217.99,485367.2976,0.0157251838715555,4778.734617935045,163.81961807669498,102.56816320755088,0.0744
Progressive web-enabled concept,46890.76,0.26,webinar,B2B,organic,0.64,258942.95,1,Red/Conectividad,Bajo,Media,Poca,Alto,4.522259609355873,11,Otoño,212052.19,165723.488,0.282945770487283,36646.16857845646,7.066030639618552,5.522259609355873,0.16640000000000002
Visionary 4thgeneration help-desk,81853.53,0.54,webinar,B2C,referral,0.17,974972.63,1,Innovación/Generacional,Medio,Baja,Mucha,Muy Alto,10.911186115003225,11,Otoño,893119.1,165745.3471,0.49385114835600713,15190.40600655642,64.18344773531308,11.911186115003225,0.0918
Up-sized attitude-oriented task-force,46635.4,0.4,social media,B2C,promotion,0.46,692709.3,1,Procesos/Metodología,Bajo,Media,Mucha,Alto,13.85372270850041,7,Verano,646073.9,318646.27800000005,0.1463547614386382,23000.76915820497,30.116788496740018,14.85372270850041,0.18400000000000002
Sharable secondary migration,31531.6,0.5,webinar,B2C,referral,0.68,551172.95,1,Procesos/Metodología,Bajo,Media,Media,Alto,16.480018457674205,4,Primavera,519641.35,374797.60599999997,0.08412967290938353,22742.54770785581,24.2353212612856,17.480018457674205,0.34
Quality-focused methodical policy,51428.64,0.26,social media,B2C,referral,0.28,110819.1,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,1.1548129602493864,10,Otoño,59390.46000000001,31029.348000000005,1.657419292213294,26869.587602566477,4.124332000890665,2.1548129602493864,0.0728
Distributed multimedia encryption,83726.63,0.5,webinar,B2B,organic,0.13,458296.26,1,Seguridad,Bajo,Baja,Media,Muy Alto,4.473721562661724,8,Verano,374569.63,59578.5138,1.405315853984931,13317.43895222497,34.41324278970557,5.473721562661724,0.065
Switchable user-facing archive,85417.27,0.78,webinar,B2C,referral,0.74,509606.8,1,Usuario/Cliente,Medio,Alta,Media,Muy Alto,4.96608624930298,10,Otoño,424189.52999999997,377109.032,0.22650550040392564,75936.8671965634,6.710927363922945,5.96608624930298,0.5772
Virtual bottom-line parallelism,44082.14,0.5,email,B2C,organic,0.49,903002.29,1,Tecnología/IT,Bajo,Media,Mucha,Alto,19.484538409432936,8,Verano,858920.15,442471.12210000004,0.09962715711430604,22708.832655013735,39.76436410088354,20.484538409432936,0.245
Customer-focused mobile Graphic Interface,61946.3,0.89,webinar,B2C,paid,0.85,217755.18,1,Usuario/Cliente,Medio,Alta,Poca,Muy Alto,2.515224960974263,1,Invierno,155808.88,185091.903,0.334678605578981,73588.60772767829,2.9590881893814864,3.5152249609742627,0.7565
Networked asynchronous standardization,50168.89,0.14,email,B2B,referral,0.67,610750.16,1,Red/Conectividad,Bajo,Media,Media,Muy Alto,11.173882260500482,6,Verano,560581.27,409202.6072,0.12260158932829007,36621.34589036485,16.67743620970221,12.173882260500482,0.09380000000000001
Persevering coherent concept,54331.15,0.5,social media,B2B,promotion,0.39,992544.71,1,Procesos/Metodología,Bajo,Baja,Mucha,Muy Alto,17.268428148493083,9,Otoño,938213.5599999999,387092.4369,0.1403570434883896,22416.194083870876,44.27802089357201,18.268428148493083,0.195
Secured systemic groupware,72529.72,0.83,email,B2C,referral,0.24,97176.72,1,Seguridad,Medio,Baja,Poca,Muy Alto,0.33981931820500616,8,Verano,24647.0,23322.4128,3.1098720626366756,68631.80387505237,1.4159138258541926,1.3398193182050062,0.1992
Team-oriented motivating productivity,40881.17,0.35,podcast,B2B,promotion,0.1,689581.23,1,Productos/Servicios,Bajo,Baja,Mucha,Alto,15.867942624929766,9,Otoño,648700.0599999999,68958.123,0.5928405272863937,4345.750714504189,158.67942624929765,16.867942624929768,0.034999999999999996
Seamless exuding model,68885.7,0.19,webinar,B2B,organic,0.21,162090.83,1,Procesos/Metodología,Bajo,Baja,Poca,Muy Alto,1.3530403262215525,11,Otoño,93205.12999999999,34039.07429999999,2.02372424681361,25157.472131711093,6.443049172483584,2.3530403262215525,0.0399
Cross-platform bandwidth-monitored model,48358.0,0.3,email,B2C,paid,0.39,507844.26,1,Arquitectura/Infraestructura,Bajo,Baja,Media,Alto,9.501763100210926,2,Invierno,459486.26,198059.26140000002,0.2441592463698847,20844.474789694912,24.363495128745964,10.501763100210926,0.11699999999999999
Face-to-face high-level synergy,98289.74,0.99,webinar,B2B,paid,0.79,811980.83,1,Usuario/Cliente,Medio,Alta,Mucha,Muy Alto,7.2610944947051435,8,Verano,713691.09,641464.8557,0.15322700710195744,88342.72245978372,9.191258854057143,8.261094494705143,0.7821
Compatible eco-centric access,4016.62,0.62,social media,B2B,referral,0.99,773055.56,1,Red/Conectividad,Medio,Alta,Mucha,Medio,191.4642012438319,8,Verano,769038.9400000001,765325.0044000001,0.005248253979561209,3997.2224542662666,193.39818307457767,192.4642012438319,0.6138
Down-sized web-enabled data-warehouse,41419.79,0.74,social media,B2B,organic,0.35,289139.49,1,Datos/Análisis,Medio,Baja,Poca,Alto,5.980708738503985,4,Primavera,247719.69999999998,101198.82149999999,0.4092912287521056,16920.87441885924,17.08773925286853,6.980708738503985,0.259
Streamlined non-volatile projection,52686.92,0.18,social media,B2B,organic,0.28,443069.55,1,Procesos/Metodología,Bajo,Baja,Media,Muy Alto,7.409479050967489,10,Otoño,390382.63,124059.474,0.42469082208102865,16743.34634683946,26.462425182026745,8.409479050967489,0.0504
Synergized client-driven algorithm,16420.77,0.92,social media,B2C,organic,0.73,632069.31,1,Usuario/Cliente,Medio,Alta,Media,Alto,37.492062796080816,4,Primavera,615648.54,461410.59630000003,0.03558819440142103,12306.887428670183,51.35899013161755,38.492062796080816,0.6716
Cross-platform composite matrix,46976.52,0.1,webinar,B2C,organic,0.85,371431.14,1,Arquitectura/Infraestructura,Bajo,Alta,Media,Alto,6.906740218304805,10,Otoño,324454.62,315716.469,0.14879337827638,45711.35717009632,8.125576727417418,7.9067402183048054,0.085
Networked background utilization,91122.63,0.5,social media,B2C,organic,0.7,831243.27,1,Red/Conectividad,Bajo,Media,Mucha,Muy Alto,8.122248446955492,3,Primavera,740120.64,581870.289,0.15660299507060757,71639.06556171717,11.603212067079275,9.122248446955492,0.35
Quality-focused composite challenge,4855.98,0.35,podcast,B2B,promotion,0.85,649003.16,1,Procesos/Metodología,Bajo,Alta,Media,Medio,132.6502951000622,12,Invierno,644147.18,551652.686,0.008802603745502291,4158.6992745389025,156.05917070595552,133.6502951000622,0.2975
Enhanced asymmetric open system,54503.83,0.5,social media,B2B,promotion,0.9,79089.3,1,Tecnología/IT,Bajo,Alta,Poca,Muy Alto,0.451077841685621,4,Primavera,24585.47,71180.37000000001,0.7657143395011854,157800.63532717092,0.5011976018729121,1.451077841685621,0.45
Innovative hybrid time-frame,12098.23,0.5,email,B2C,paid,0.44,270608.24,1,Innovación/Generacional,Bajo,Media,Poca,Alto,21.367589308518685,8,Verano,258510.00999999998,119067.6256,0.1016080562540419,5572.347160029462,48.5627029739061,22.367589308518685,0.22
Re-engineered intangible intranet,14419.22,0.29,podcast,B2C,promotion,0.18,108083.4,1,Red/Conectividad,Bajo,Baja,Poca,Alto,6.49578687335376,3,Primavera,93664.18,19455.012,0.741157085896426,2995.0200613579277,36.087704851965334,7.49578687335376,0.052199999999999996
Multi-channeled zero administration software,59892.4,0.68,email,B2B,promotion,0.66,940283.84,1,Tecnología/IT,Medio,Media,Mucha,Muy Alto,14.69955186300766,1,Invierno,880391.44,620587.3344,0.09650922066900629,42218.11251006548,22.27204827728433,15.69955186300766,0.44880000000000003
Universal national adapter,5197.61,0.1,social media,B2C,referral,0.78,61121.6,1,Procesos/Metodología,Bajo,Alta,Poca,Medio,10.759558720257965,11,Otoño,55923.99,47674.848,0.10902205708133564,4430.9296728162635,13.794306051612775,11.759558720257965,0.07800000000000001
Centralized system-worthy knowledgebase,6310.87,0.74,email,B2C,paid,0.62,845412.79,1,Tecnología/IT,Medio,Media,Mucha,Medio,132.96136982698107,9,Otoño,839101.92,524155.92980000004,0.012040062205168626,3942.1670405627556,214.45382230158236,133.96136982698107,0.4588
Open-architected asymmetric time-frame,80612.13,0.31,podcast,B2C,promotion,0.97,112762.13,1,Arquitectura/Infraestructura,Bajo,Alta,Poca,Muy Alto,0.3988233532596149,3,Primavera,32150.0,109379.26610000001,0.7369964425095005,274254.9181386561,0.41115809614393284,1.3988233532596148,0.30069999999999997
Centralized leadingedge Local Area Network,80358.87,0.5,webinar,B2B,organic,0.64,112718.32,1,Red/Conectividad,Bajo,Media,Poca,Muy Alto,0.4026867226978181,1,Invierno,32359.45000000001,72139.72480000001,1.1139336921895213,179146.0227858933,0.6291980042153407,1.4026867226978181,0.32
Organized needs-based conglomeration,73855.23,0.54,social media,B2B,promotion,0.5,215072.47,1,Arquitectura/Infraestructura,Medio,Media,Poca,Muy Alto,1.9120817848647955,10,Otoño,141217.24,107536.235,0.6867938978893952,56240.39507682667,3.824163569729591,2.912081784864796,0.27
Optional secondary collaboration,63911.62,0.4,podcast,B2C,organic,0.49,177445.17,1,Procesos/Metodología,Bajo,Media,Poca,Muy Alto,1.776414836613436,4,Primavera,113533.55000000002,86948.1333,0.7350545385429224,48945.84953239765,3.6253364012519103,2.776414836613436,0.196
Synchronized client-driven challenge,50124.39,0.7,social media,B2B,paid,0.22,639517.42,1,Usuario/Cliente,Medio,Baja,Media,Muy Alto,11.758607536171514,2,Invierno,589393.03,140693.8324,0.35626572355704766,11965.178016801854,53.448216073506885,12.758607536171514,0.154
Enterprise-wide zero administration Graphic Interface,38086.24,0.65,podcast,B2C,paid,0.71,684590.46,1,Gestión/Management,Medio,Alta,Mucha,Alto,16.974745209818558,11,Otoño,646504.22,486059.22659999994,0.07835719993716503,28634.257574532126,23.90809184481487,17.974745209818558,0.46149999999999997
Programmable local moratorium,48046.33,0.9,podcast,B2C,promotion,0.45,50534.85,1,Tecnología/IT,Medio,Media,Poca,Alto,0.05179417449782318,3,Primavera,2488.519999999997,22740.6825,2.112791909389703,439058.69184102456,0.11509816555071817,1.0517941744978232,0.405
Networked systematic attitude,63808.2,0.67,email,B2B,promotion,0.17,275542.3,1,Procesos/Metodología,Medio,Baja,Poca,Muy Alto,3.31828981228118,11,Otoño,211734.09999999998,46842.191,1.362195034813807,14116.365251351577,19.51935183694812,4.31828981228118,0.11390000000000002
Pre-emptive solution-oriented standardization,26057.53,0.94,email,B2B,referral,0.32,169915.72,1,Productos/Servicios,Medio,Baja,Poca,Alto,5.520791494819348,1,Invierno,143858.19,54373.0304,0.4792363016794443,9848.7744829746,17.252473421310462,6.520791494819348,0.3008
Down-sized contextually-based strategy,56381.6,0.7,social media,B2C,referral,0.41,492601.2,1,Gestión/Management,Medio,Media,Media,Muy Alto,7.736914170580474,12,Invierno,436219.60000000003,201966.492,0.27916313959644357,26104.269421518882,18.87052236726945,8.736914170580473,0.287
Reverse-engineered zero administration workforce,57815.1,0.62,webinar,B2B,promotion,0.65,962065.9,1,Gestión/Management,Medio,Media,Mucha,Muy Alto,15.640391524013625,10,Otoño,904250.8,625342.8350000001,0.09245344595656875,39982.55632155205,24.062140806174803,16.640391524013623,0.403
Pre-emptive real-time database,75262.37,0.75,webinar,B2B,referral,0.7,421847.27,1,Tecnología/IT,Medio,Media,Media,Muy Alto,4.605022403626142,7,Verano,346584.9,295293.089,0.254873455572135,64124.13732612391,6.578603433751633,5.605022403626142,0.5249999999999999
Business-focused foreground budgetary management,43226.59,0.95,social media,B2B,referral,0.53,573462.79,1,Gestión/Management,Medio,Media,Media,Alto,12.266436006171205,6,Verano,530236.2000000001,303935.2787,0.1422230094015078,24777.798420591862,23.14421887956831,13.266436006171203,0.5035
